,Fecha,Hora,Lectura Real,Lectura_prevista,Lectura_programada,Eolica,Nuclear,Fuel/Gas,Carbon,Ciclo Combinado,Hidraulica,Intercambios,Enlace Balear,Solar Fotovoltaica,Solar Termica,Termica Renovable,Cogeneracion y Residuos,Emisiones Carbon,Emisiones Ciclo Combinado,Emisiones Cogeneracion y Residuos
224,2021-11-02,13:20,30.280,29.899,30.059,12.641,5.953,,746,4.015,1.224,-2.797,-50,4.496,60,591,3.063,709,1.486,858
225,2021-11-02,13:30,30.238,29.891,30.059,12.551,5.959,,744,4.241,1.218,-3.015,-50,4.538,61,591,3.042,707,1.569,852
226,2021-11-02,13:40,30.103,29.867,30.059,12.520,5.954,,746,4.100,1.474,-3.014,-50,4.315,65,591,3.035,709,1.517,850
227,2021-11-02,13:50,30.108,29.826,30.059,12.448,5.951,,745,4.203,1.484,-2.972,-50,4.240,66,591,3.039,708,1.555,851
228,2021-11-02,14:00,29.859,29.768,29.467,12.371,5.956,,745,4.165,1.455,-2.994,-50,4.148,70,591,3.034,708,1.541,850
229,2021-11-02,14:10,29.623,29.694,29.467,12.366,5.955,,745,4.619,1.228,-3.019,-50,3.698,73,590,3.040,708,1.709,851
230,2021-11-02,14:20,29.795,29.605,29.467,12.253,5.954,,754,4.630,1.424,-2.714,-50,3.455,80,590,3.043,716,1.713,852
231,2021-11-02,14:30,29.626,29.499,29.467,12.174,5.951,,774,4.691,1.863,-3.230,-50,3.356,89,590,3.047,735,1.736,853
232,2021-11-02,14:40,29.643,29.378,29.467,12.072,5.957,,775,4.490,2.149,-3.021,-50,3.164,98,590,3.053,736,1.661,855
233,2021-11-02,14:50,29.343,29.242,29.467,11.928,5.951,,785,4.446,2.123,-3.045,-50,3.093,104,590,3.072,746,1.645,860
234,2021-11-02,15:00,29.094,29.089,28.688,11.965,5.954,,785,4.450,2.153,-3.135,-50,2.843,121,590,3.071,746,1.647,860
235,2021-11-02,15:10,29.238,28.946,28.688,11.926,5.955,,785,4.618,2.414,-3.380,-50,2.776,132,598,3.083,746,1.709,863
236,2021-11-02,15:20,29.217,28.838,28.688,11.892,5.958,,785,4.667,2.468,-3.379,-50,2.669,144,598,3.094,746,1.727,866
237,2021-11-02,15:30,29.131,28.766,28.688,11.726,5.956,,785,4.760,2.547,-3.245,-50,2.486,147,598,3.079,746,1.761,862
238,2021-11-02,15:40,29.117,28.728,28.688,11.688,5.957,,785,4.814,2.573,-3.241,-50,2.381,149,598,3.098,746,1.781,867
239,2021-11-02,15:50,29.040,28.726,28.688,11.821,5.958,,791,4.982,2.628,-3.212,-50,1.915,145,598,3.103,751,1.843,869
240,2021-11-02,16:00,28.730,28.759,28.647,11.852,5.956,,808,4.860,2.487,-3.116,-50,1.732,140,598,3.107,768,1.798,870
241,2021-11-02,16:10,28.729,28.797,28.647,11.704,5.960,,810,5.044,2.283,-2.724,-50,1.510,122,601,3.127,770,1.866,876
242,2021-11-02,16:20,28.701,28.809,28.647,11.444,5.952,,821,5.226,2.442,-2.604,-50,1.311,101,601,3.133,780,1.934,877
243,2021-11-02,16:30,28.726,28.795,28.647,11.383,5.951,,833,5.288,2.411,-2.397,-50,1.152,86,601,3.124,791,1.957,875
244,2021-11-02,16:40,28.677,28.756,28.647,11.225,5.958,,827,5.401,2.755,-2.615,-50,1.034,73,601,3.106,786,1.998,870
245,2021-11-02,16:50,28.550,28.690,28.647,11.171,5.957,,834,5.451,2.730,-2.526,-50,848,66,601,3.114,792,2.017,872
246,2021-11-02,17:00,28.746,28.599,28.849,11.113,5.955,,838,5.428,3.031,-2.498,-50,760,65,601,3.124,796,2.008,875
247,2021-11-02,17:10,28.713,28.542,28.849,11.147,5.959,,839,5.669,3.016,-2.636,-50,611,62,602,3.128,797,2.098,876
248,2021-11-02,17:20,28.764,28.578,28.849,11.274,5.953,,839,5.863,2.976,-2.674,-50,456,30,602,3.113,797,2.169,872
249,2021-11-02,17:30,28.761,28.709,28.849,11.360,5.954,,837,5.841,2.906,-2.564,-50,355,25,602,3.125,795,2.161,875
250,2021-11-02,17:40,28.813,28.933,28.849,11.465,5.954,,838,5.863,3.041,-2.604,-50,195,15,602,3.140,796,2.169,879
251,2021-11-02,17:50,28.995,29.250,28.849,11.595,5.954,,839,5.940,3.199,-2.692,-50,102,13,602,3.150,797,2.198,882
252,2021-11-02,18:00,29.176,29.663,29.985,11.770,5.954,,839,5.968,3.022,-2.503,-50,50,12,602,3.160,797,2.208,885
253,2021-11-02,18:10,29.495,30.088,29.985,11.918,5.959,,838,5.878,2.911,-2.108,-50,26,9,601,3.167,796,2.175,887
254,2021-11-02,18:20,29.873,30.448,29.985,12.091,5.951,,839,5.918,3.144,-2.162,-50,18,10,601,3.174,797,2.190,889
255,2021-11-02,18:30,30.186,30.741,29.985,12.214,5.960,,838,5.932,3.358,-2.209,-50,17,9,601,3.195,796,2.195,895
256,2021-11-02,18:40,30.573,30.967,29.985,12.151,5.955,,841,5.992,3.595,-2.053,-50,17,9,601,3.179,799,2.217,890
257,2021-11-02,18:50,30.635,31.128,29.985,12.183,5.955,,836,6.069,3.674,-2.173,-50,17,9,601,3.183,794,2.246,891
258,2021-11-02,19:00,30.709,31.222,30.675,12.156,5.954,,838,6.040,3.598,-1.968,-50,17,9,601,3.187,796,2.235,892
259,2021-11-02,19:10,30.934,31.271,30.675,12.362,5.956,,836,5.895,3.098,-1.321,-50,17,8,600,3.194,794,2.181,894
260,2021-11-02,19:20,30.925,31.295,30.675,12.472,5.957,,834,5.912,2.893,-1.250,-50,15,8,600,3.184,792,2.187,892
261,2021-11-02,19:30,31.179,31.293,30.675,12.507,5.952,,835,5.875,3.021,-1.119,-50,15,9,600,3.219,793,2.174,901
262,2021-11-02,19:40,31.246,31.267,30.675,12.455,5.966,,836,5.878,3.081,-1.097,-50,15,9,600,3.231,794,2.175,905
263,2021-11-02,19:50,31.413,31.215,30.675,12.496,5.955,,836,6.005,3.217,-1.186,-50,17,9,600,3.223,794,2.222,902
264,2021-11-02,20:00,31.506,31.138,31.222,12.389,5.956,,837,5.971,3.186,-940,-50,15,10,600,3.228,795,2.209,904
265,2021-11-02,20:10,31.579,31.046,31.222,12.195,5.954,,838,6.278,3.252,-989,-50,15,10,578,3.229,796,2.323,904
266,2021-11-02,20:20,31.384,30.946,31.222,12.119,5.960,,836,6.262,3.399,-1.244,-50,15,10,578,3.235,794,2.317,906
267,2021-11-02,20:30,31.125,30.839,31.222,12.125,5.956,,837,6.190,3.096,-1.130,-50,14,10,578,3.243,795,2.290,908
268,2021-11-02,20:40,31.074,30.725,31.222,12.256,5.957,,837,6.132,2.960,-1.119,-50,14,10,578,3.246,795,2.269,909
269,2021-11-02,20:50,31.195,30.604,31.222,12.273,5.955,,837,6.114,3.014,-1.047,-50,14,10,578,3.230,795,2.262,904
270,2021-11-02,21:00,31.075,30.475,30.295,12.098,5.956,,838,6.145,3.261,-1.272,-50,14,9,578,3.233,796,2.274,905
271,2021-11-02,21:10,30.811,30.318,30.295,11.722,5.959,,838,6.435,3.571,-1.798,-50,13,10,601,3.227,796,2.381,904
272,2021-11-02,21:20,30.643,30.107,30.295,11.617,5.962,,839,6.568,3.605,-2.034,-50,14,10,601,3.220,797,2.430,902
273,2021-11-02,21:30,30.308,29.842,30.295,11.730,5.956,,838,6.459,3.207,-1.940,-50,11,10,601,3.222,796,2.390,902
274,2021-11-02,21:40,29.665,29.523,30.295,11.772,5.956,,838,6.278,2.782,-2.052,-50,11,10,601,3.220,796,2.323,902
275,2021-11-02,21:50,29.083,29.150,30.295,11.858,5.961,,839,6.114,2.287,-2.060,-50,12,10,601,3.225,797,2.262,903
276,2021-11-02,22:00,28.537,28.723,27.554,11.657,5.957,,837,6.129,2.237,-2.362,-50,11,11,601,3.222,795,2.268,902
277,2021-11-02,22:10,28.274,28.275,27.554,11.479,5.954,,837,6.335,2.745,-3.144,-50,12,10,601,3.208,795,2.344,898
278,2021-11-02,22:20,27.917,27.837,27.554,11.308,5.961,,838,6.306,2.784,-3.335,-50,12,10,601,3.198,796,2.333,895
279,2021-11-02,22:30,27.555,27.409,27.554,11.197,5.956,,812,6.215,2.549,-3.229,-50,11,10,601,3.208,771,2.300,898
280,2021-11-02,22:40,26.949,26.992,27.554,10.771,5.955,,812,6.224,2.523,-3.392,-50,12,10,601,3.208,771,2.303,898
281,2021-11-02,22:50,26.551,26.586,27.554,10.391,5.950,,803,6.164,2.469,-3.281,-50,12,10,601,3.217,763,2.281,901
282,2021-11-02,23:00,25.928,26.189,25.539,10.197,5.954,,775,6.093,2.286,-3.460,-50,11,10,601,3.222,736,2.254,902
283,2021-11-02,23:10,25.919,25.814,25.539,10.014,5.949,,775,6.379,2.239,-3.478,-50,13,10,602,3.211,736,2.360,899
284,2021-11-02,23:20,25.448,25.471,25.539,10.183,5.951,,762,6.298,2.074,-3.857,-50,11,10,602,3.214,724,2.330,900
285,2021-11-02,23:30,25.351,25.161,25.539,10.032,5.952,,757,6.166,2.036,-3.709,-50,12,10,602,3.206,719,2.281,898
286,2021-11-02,23:40,24.921,24.884,25.539,9.924,5.952,,754,6.132,1.943,-3.821,-50,12,10,602,3.199,716,2.269,896
287,2021-11-02,23:50,24.650,24.638,25.539,9.759,5.950,,721,5.980,1.819,-3.617,-50,12,10,602,3.206,685,2.213,898
288,2021-11-01,00:00,22.043,22.182,21.584,11.787,5.943,,316,1.478,-240,-715,-50,4,10,582,2.614,300,547,732
289,2021-11-01,00:10,22.088,22.060,21.584,10.922,5.938,,324,1.460,-695,781,-50,4,10,609,2.554,308,540,715
290,2021-11-01,00:20,21.984,21.929,21.584,10.873,5.941,,316,1.528,-870,836,-49,4,10,609,2.541,300,565,711
291,2021-11-01,00:30,21.437,21.791,21.584,10.778,5.944,,330,1.506,-1.150,670,-50,4,10,609,2.550,314,557,714
292,2021-11-01,00:40,21.484,21.644,21.584,10.870,5.938,,326,1.418,-1.243,822,-50,4,10,609,2.553,310,525,715
293,2021-11-01,00:50,21.216,21.489,21.584,10.901,5.942,,293,1.452,-1.265,534,-50,4,10,609,2.549,278,537,714
294,2021-11-01,01:00,20.858,21.326,20.645,10.834,5.939,,275,1.589,-1.403,310,-50,4,10,609,2.530,261,588,708
295,2021-11-01,01:10,20.925,21.167,20.645,10.711,5.946,,306,1.660,-1.551,510,-50,4,10,609,2.541,291,614,711
296,2021-11-01,01:20,20.991,21.022,20.645,10.581,5.943,,292,2.000,-1.566,398,-50,4,10,609,2.542,277,740,712
297,2021-11-01,01:30,20.529,20.892,20.645,10.459,5.937,,295,2.063,-1.661,86,-50,4,10,609,2.540,280,763,711
298,2021-11-01,01:40,20.210,20.776,20.645,10.428,5.942,,274,1.805,-1.692,109,-50,4,10,609,2.531,260,668,709
299,2021-11-01,01:50,20.154,20.675,20.645,10.535,5.935,,270,1.713,-1.989,361,-50,4,10,609,2.529,257,634,708
300,2021-11-01,02:00,20.187,20.589,19.674,10.613,5.938,,266,1.691,-2.037,377,-57,4,10,609,2.523,253,626,706
301,2021-11-01,02:10,20.197,20.506,19.674,10.846,5.942,,270,1.670,-2.114,289,-68,4,10,607,2.530,257,618,708
302,2021-11-01,02:20,20.090,20.417,19.674,10.286,5.942,,287,1.927,-2.122,479,-78,4,10,607,2.526,273,713,707
303,2021-11-01,02:30,19.447,20.321,19.674,10.321,5.946,,263,1.664,-2.160,152,-88,4,10,607,2.517,250,616,705
304,2021-11-01,02:40,19.548,20.218,19.674,9.960,5.941,,287,1.780,-2.089,422,-98,4,10,607,2.528,273,659,708
305,2021-11-01,02:50,19.467,20.108,19.674,9.974,5.945,,278,1.823,-2.092,230,-100,4,10,607,2.531,264,675,709
306,2021-11-01,03:00,19.427,19.991,19.464,9.922,5.944,,293,2.001,-2.064,119,-100,4,10,607,2.538,278,740,711
307,2021-11-01,03:10,18.978,19.870,19.464,10.638,5.940,,290,1.986,-2.086,-1.023,-100,5,10,606,2.518,276,735,705
308,2021-11-01,03:20,19.207,19.748,19.464,10.593,5.945,,255,1.867,-2.055,-631,-100,5,10,606,2.525,242,691,707
309,2021-11-01,03:30,19.188,19.625,19.464,10.204,5.949,,253,1.873,-2.036,-289,-100,4,10,606,2.518,240,693,705
310,2021-11-01,03:40,19.141,19.501,19.464,10.106,5.943,,255,1.865,-2.019,-243,-100,4,10,606,2.522,242,690,706
311,2021-11-01,03:50,19.061,19.376,19.464,10.033,5.945,,255,1.843,-2.022,-225,-100,4,10,606,2.513,242,682,704
312,2021-11-01,04:00,18.912,19.250,19.010,9.760,5.945,,255,1.724,-2.085,80,-100,4,10,606,2.511,242,638,703
313,2021-11-01,04:10,19.260,19.142,19.010,9.435,5.951,,276,1.716,-2.096,762,-100,4,10,606,2.495,262,635,699
314,2021-11-01,04:20,19.110,19.073,19.010,9.580,5.943,,281,1.889,-2.103,305,-100,4,10,606,2.514,267,699,704
315,2021-11-01,04:30,18.961,19.042,19.010,9.677,5.938,,269,1.862,-2.098,99,-100,4,10,606,2.510,256,689,703
316,2021-11-01,04:40,19.418,19.049,19.010,9.594,5.945,,268,1.852,-2.087,601,-100,4,10,606,2.501,255,685,700
317,2021-11-01,04:50,19.251,19.095,19.010,9.454,5.948,,265,1.904,-2.098,565,-100,4,10,606,2.506,252,704,702
318,2021-11-01,05:00,19.181,19.180,19.065,9.485,5.943,,267,1.969,-2.105,407,-100,4,10,606,2.515,254,729,704
319,2021-11-01,05:10,19.218,19.285,19.065,9.554,5.941,,299,2.047,-1.893,1,-100,5,10,606,2.535,284,757,710
320,2021-11-01,05:20,19.220,19.394,19.065,9.539,5.947,,301,1.971,-1.832,37,-100,4,10,606,2.539,286,729,711
321,2021-11-01,05:30,19.283,19.506,19.065,9.504,5.938,,294,1.961,-1.747,65,-100,4,10,606,2.526,279,726,707
322,2021-11-01,05:40,19.329,19.622,19.065,9.518,5.940,,299,1.954,-1.743,92,-100,4,10,606,2.526,284,723,707
323,2021-11-01,05:50,19.274,19.742,19.065,9.528,5.944,,302,1.895,-1.550,-114,-100,4,10,606,2.541,287,701,711
324,2021-11-01,06:00,19.107,19.865,19.272,9.787,5.948,,299,1.836,-1.560,-503,-77,4,10,606,2.537,284,679,710
325,2021-11-01,06:10,19.497,19.975,19.272,9.770,5.945,,296,2.095,-1.453,-496,-50,4,10,607,2.563,281,775,718
326,2021-11-01,06:20,19.519,20.055,19.272,9.881,5.947,,292,2.156,-1.458,-640,-50,5,10,607,2.566,277,798,718
327,2021-11-01,06:30,19.802,20.105,19.272,9.976,5.946,,320,2.378,-1.453,-720,-50,4,10,607,2.562,304,880,717
328,2021-11-01,06:40,19.916,20.126,19.272,9.943,5.951,,307,2.535,-1.418,-743,-50,4,10,607,2.577,292,938,722
329,2021-11-01,06:50,19.737,20.116,19.272,10.034,5.949,,289,2.539,-1.389,-1.027,-50,4,10,607,2.562,275,939,717
330,2021-11-01,07:00,19.888,20.076,20.174,10.060,5.942,,287,2.507,-1.367,-881,-50,4,10,607,2.596,273,928,727
331,2021-11-01,07:10,20.138,20.025,20.174,10.357,5.949,,303,2.627,-1.111,-1.363,-49,5,10,613,2.607,288,972,730
332,2021-11-01,07:20,20.263,19.981,20.174,10.498,5.944,,288,2.700,-1.118,-1.423,-50,5,10,613,2.609,274,999,731
333,2021-11-01,07:30,20.148,19.946,20.174,11.274,5.945,,275,2.121,-1.239,-1.603,-50,5,10,613,2.579,261,785,722
334,2021-11-01,07:40,20.193,19.918,20.174,10.542,5.947,,290,2.356,-1.155,-1.163,-50,7,10,613,2.593,276,872,726
335,2021-11-01,07:50,20.171,19.898,20.174,10.479,5.950,,282,2.399,-924,-1.411,-50,26,10,613,2.588,268,888,725
336,2021-11-01,08:00,20.031,19.886,21.018,11.420,5.943,,281,2.241,-976,-2.326,-50,77,10,613,2.587,267,829,724
337,2021-11-01,08:10,20.522,19.918,21.018,11.685,5.946,,286,2.201,-487,-2.670,-50,176,10,616,2.603,272,814,729
338,2021-11-01,08:20,20.735,20.031,21.018,11.558,5.946,,284,2.406,-285,-2.867,-50,308,10,616,2.608,270,890,730
339,2021-11-01,08:30,20.913,20.224,21.018,11.420,5.940,,289,2.438,-288,-2.834,-49,561,10,616,2.607,275,902,730
340,2021-11-01,08:40,21.205,20.498,21.018,11.436,5.938,,290,2.406,-262,-2.816,-50,828,10,616,2.589,276,890,725
341,2021-11-01,08:50,21.563,20.853,21.018,11.429,5.942,,283,2.435,-72,-3.010,-50,1.170,10,616,2.596,269,901,727
342,2021-11-01,09:00,21.844,21.289,22.460,11.359,5.942,,298,2.568,29,-3.233,-50,1.495,10,616,2.609,283,950,731
343,2021-11-01,09:10,22.198,21.743,22.460,11.249,5.937,,312,3.045,738,-4.167,-50,1.738,10,619,2.610,296,1.127,731
344,2021-11-01,09:20,22.374,22.154,22.460,11.407,5.950,,287,2.697,795,-4.175,-50,2.023,10,619,2.604,273,998,729
345,2021-11-01,09:30,22.633,22.521,22.460,11.545,5.943,,289,2.387,1.007,-4.170,-50,2.264,10,619,2.594,275,883,726
346,2021-11-01,09:40,22.801,22.845,22.460,11.689,5.944,,289,2.141,946,-3.948,-50,2.383,10,619,2.599,275,792,728
347,2021-11-01,09:50,23.331,23.126,22.460,11.800,5.943,,291,1.982,1.128,-3.913,-50,2.709,10,619,2.603,276,733,729
348,2021-11-01,10:00,23.464,23.365,24.010,11.771,5.950,,311,1.931,1.310,-3.958,-50,2.759,10,619,2.602,295,714,729
349,2021-11-01,10:10,23.649,23.570,24.010,11.928,5.943,,308,1.668,1.092,-3.641,-50,2.919,16,617,2.598,293,617,727
350,2021-11-01,10:20,24.028,23.755,24.010,12.030,5.944,,308,1.406,1.099,-3.371,-50,3.176,20,617,2.604,293,520,729
351,2021-11-01,10:30,23.906,23.919,24.010,12.151,5.945,,333,1.363,1.064,-3.564,-50,3.177,20,617,2.609,316,504,731
352,2021-11-01,10:40,23.920,24.062,24.010,12.275,5.941,,331,1.181,879,-3.561,-50,3.468,19,617,2.601,314,437,728
353,2021-11-01,10:50,24.073,24.184,24.010,12.562,5.942,,317,1.206,549,-3.627,-50,3.705,20,617,2.593,301,446,726
354,2021-11-01,11:00,24.038,24.285,24.315,12.511,5.935,,311,1.241,137,-3.307,-50,3.837,20,617,2.597,295,459,727
355,2021-11-01,11:10,24.290,24.368,24.315,13.116,5.944,,314,1.270,-408,-3.362,-50,4.030,22,614,2.600,298,470,728
356,2021-11-01,11:20,24.271,24.436,24.315,13.240,5.939,,340,1.521,-743,-3.644,-50,4.236,17,614,2.591,323,563,725
357,2021-11-01,11:30,24.214,24.488,24.315,13.178,5.946,,365,1.455,-936,-3.504,-50,4.328,17,614,2.600,347,538,728
358,2021-11-01,11:40,24.370,24.526,24.315,13.287,5.937,,368,1.366,-818,-3.503,-50,4.348,19,614,2.600,350,505,728
359,2021-11-01,11:50,24.560,24.548,24.315,13.328,5.944,,365,1.296,-771,-3.580,-50,4.592,21,614,2.601,347,480,728
360,2021-11-01,12:00,24.504,24.554,24.425,13.399,5.942,,349,1.396,-819,-3.668,-50,4.510,24,614,2.603,332,517,729
361,2021-11-01,12:10,24.558,24.560,24.425,13.627,5.937,,357,1.540,-853,-4.069,-50,4.660,27,616,2.598,339,570,727
362,2021-11-01,12:20,24.590,24.579,24.425,13.710,5.939,,372,1.614,-885,-4.665,-50,5.126,30,616,2.607,353,597,730
363,2021-11-01,12:30,24.498,24.612,24.425,13.936,5.937,,355,1.424,-1.023,-4.473,-50,4.954,41,616,2.614,337,527,732
364,2021-11-01,12:40,24.561,24.657,24.425,14.194,5.941,,345,1.486,-1.027,-4.689,-50,4.909,52,616,2.605,328,550,729
365,2021-11-01,12:50,24.485,24.716,24.425,14.235,5.937,,361,1.393,-1.150,-4.696,-50,4.995,60,616,2.607,343,515,730
366,2021-11-01,13:00,24.611,24.788,25.047,14.246,5.935,,386,1.456,-1.218,-4.549,-50,4.928,76,616,2.616,367,539,732
367,2021-11-01,13:10,24.913,24.871,25.047,14.362,5.934,,405,1.495,-851,-5.119,-50,5.214,87,616,2.620,385,553,734
368,2021-11-01,13:20,25.040,24.964,25.047,14.556,5.942,,405,1.349,-823,-4.882,-50,5.050,98,616,2.622,385,499,734
369,2021-11-01,13:30,25.167,25.065,25.047,14.535,5.927,,405,1.466,-958,-4.889,-50,5.191,111,616,2.627,385,542,736
370,2021-11-01,13:40,25.094,25.175,25.047,14.633,5.936,,404,1.434,-972,-5.158,-50,5.340,123,616,2.626,384,531,735
371,2021-11-01,13:50,25.081,25.294,25.047,14.737,5.939,,404,1.312,-993,-4.936,-49,5.121,150,616,2.629,384,485,736
372,2021-11-01,14:00,25.372,25.423,24.939,14.800,5.935,,404,1.472,-944,-4.785,-50,4.960,169,616,2.628,384,545,736
373,2021-11-01,14:10,25.390,25.512,24.939,14.979,5.937,,395,1.688,-958,-5.267,-50,5.053,176,616,2.633,375,625,737
374,2021-11-01,14:20,25.225,25.512,24.939,15.183,5.939,,389,1.476,-997,-5.517,-50,5.197,169,616,2.631,370,546,737
375,2021-11-01,14:30,24.892,25.425,24.939,15.452,5.936,,380,1.340,-1.082,-5.917,-50,5.234,161,616,2.616,361,496,732
376,2021-11-01,14:40,24.669,25.249,24.939,15.311,5.949,,355,1.310,-1.094,-5.600,-50,4.920,160,616,2.617,337,485,733
377,2021-11-01,14:50,24.494,24.986,24.939,14.923,5.937,,357,1.257,-1.061,-5.381,-49,4.904,171,616,2.622,339,465,734
378,2021-11-01,15:00,23.946,24.633,23.568,15.108,5.935,,356,1.168,-1.112,-6.047,-50,4.977,175,616,2.612,338,432,731
379,2021-11-01,15:10,24.018,24.264,23.568,14.781,5.936,,330,1.178,-1.082,-5.383,-50,4.685,181,616,2.622,314,436,734
380,2021-11-01,15:20,23.664,23.950,23.568,13.586,5.944,,328,1.551,-914,-5.191,-49,4.777,189,616,2.656,312,574,744
381,2021-11-01,15:30,23.584,23.691,23.568,13.542,5.945,,328,1.688,-918,-5.063,-50,4.485,184,616,2.659,312,625,745
382,2021-11-01,15:40,23.459,23.486,23.568,13.437,5.939,,333,1.686,-772,-5.059,-50,4.328,174,616,2.645,316,624,741
383,2021-11-01,15:50,23.268,23.336,23.568,13.394,5.938,,330,1.798,-767,-5.139,-50,4.157,164,616,2.653,314,665,743
384,2021-11-01,16:00,23.331,23.241,22.995,13.186,5.942,,330,1.845,-339,-5.021,-50,3.822,149,616,2.644,314,683,740
385,2021-11-01,16:10,23.033,23.166,22.995,12.964,5.944,,302,1.396,253,-5.254,-50,3.873,138,617,2.645,287,517,741
386,2021-11-01,16:20,23.082,23.077,22.995,12.828,5.935,,303,1.375,484,-4.843,-50,3.470,123,617,2.653,288,509,743
387,2021-11-01,16:30,23.048,22.973,22.995,12.698,5.931,,302,1.840,629,-5.038,-50,3.164,104,617,2.663,287,681,746
